"Node.1" "Node.2" "CN"
"ENSG00000075945" "ENSG00000240499" 0.54
"ENSG00000158315" "ENSG00000162636" -0.51
"ENSG00000198836" "ENSG00000106853" 0.53
"ENSG00000172260" "ENSG00000040341" 0.53
"ENSG00000164609" "ENSG00000123562" 0.52
"ENSG00000104388" "ENSG00000182871" -0.52
"ENSG00000175073" "ENSG00000107758" 0.52
"ENSG00000260097" "ENSG00000133703" -0.51
"ENSG00000177879" "ENSG00000198513" 0.53
"ENSG00000156735" "ENSG00000275674" 0.53
"ENSG00000255639" "ENSG00000259678" 0.54
"ENSG00000198612" "ENSG00000119318" 0.53
"ENSG00000131437" "ENSG00000106299" 0.54
"ENSG00000287900" "ENSG00000104723" 0.52
"ENSG00000138079" "ENSG00000011052" 0.53
"ENSG00000061918" "ENSG00000048544" 0.53
"ENSG00000143153" "ENSG00000175073" 0.52
"ENSG00000143653" "ENSG00000141378" 0.53
"ENSG00000074964" "ENSG00000165832" -0.52
"ENSG00000198919" "ENSG00000166342" 0.53
"ENSG00000097007" "ENSG00000100478" -0.53
"ENSG00000120251" "ENSG00000134343" 0.52
"ENSG00000115520" "ENSG00000272770" 0.55
"ENSG00000143155" "ENSG00000122565" 0.53
"ENSG00000144366" "ENSG00000198919" 0.53
"ENSG00000197969" "ENSG00000228824" 0.52
"ENSG00000221823" "ENSG00000164209" 0.53
"ENSG00000186310" "ENSG00000180543" 0.53
"ENSG00000168763" "ENSG00000115415" -0.53
"ENSG00000169629" "ENSG00000148925" 0.53
"ENSG00000157219" "ENSG00000177889" 0.52
"ENSG00000116977" "ENSG00000125868" 0.52
"ENSG00000138018" "ENSG00000108590" 0.53
"ENSG00000198919" "ENSG00000118276" 0.55
"ENSG00000138663" "ENSG00000165434" 0.53
"ENSG00000142875" "ENSG00000124198" 0.53
"ENSG00000106299" "ENSG00000286555" -0.52
"ENSG00000186106" "ENSG00000283208" 0.55
"ENSG00000221823" "ENSG00000164129" 0.54
"ENSG00000109158" "ENSG00000099338" -0.53
"ENSG00000233912" "ENSG00000163536" 0.54
"ENSG00000155970" "ENSG00000261098" 0.54
"ENSG00000230325" "ENSG00000163536" 0.53
"ENSG00000108061" "ENSG00000079805" -0.54
"ENSG00000138686" "ENSG00000070761" 0.52
"ENSG00000142875" "ENSG00000198791" 0.56
"ENSG00000233912" "ENSG00000096092" 0.54
"ENSG00000172830" "ENSG00000091157" -0.53
"ENSG00000280987" "ENSG00000104643" 0.56
"ENSG00000250349" "ENSG00000101928" 0.53
"ENSG00000197885" "ENSG00000065154" 0.53
"ENSG00000115944" "ENSG00000198961" 0.53
"ENSG00000206199" "ENSG00000099331" -0.51
"ENSG00000259959" "ENSG00000109670" 0.53
"ENSG00000285889" "ENSG00000110274" -0.52
"ENSG00000082701" "ENSG00000152580" 0.51
"ENSG00000124767" "ENSG00000165678" 0.53
"ENSG00000169255" "ENSG00000188467" 0.52
"ENSG00000146267" "ENSG00000149313" 0.55
"ENSG00000138430" "ENSG00000176834" -0.55
"ENSG00000124688" "ENSG00000089818" 0.54
"ENSG00000143164" "ENSG00000173452" 0.53
"ENSG00000162694" "ENSG00000111726" 0.52
"ENSG00000226824" "ENSG00000164985" -0.52
"ENSG00000164187" "ENSG00000047644" -0.53
"ENSG00000013392" "ENSG00000106591" 0.52
"ENSG00000156735" "ENSG00000125814" 0.56
"ENSG00000113387" "ENSG00000146386" 0.52
"ENSG00000013392" "ENSG00000070961" 0.54
"ENSG00000114573" "ENSG00000097007" -0.55
"ENSG00000163577" "ENSG00000148688" 0.53
"ENSG00000106299" "ENSG00000077264" 0.54
"ENSG00000287451" "ENSG00000172819" -0.52
"ENSG00000155363" "ENSG00000235978" -0.53
"ENSG00000143933" "ENSG00000166153" 0.52
"ENSG00000229956" "ENSG00000078246" -0.53
"ENSG00000164031" "ENSG00000138801" 0.52
"ENSG00000166681" "ENSG00000126267" 0.51
"ENSG00000070961" "ENSG00000137822" 0.54
"ENSG00000116750" "ENSG00000105287" -0.54
"ENSG00000144827" "ENSG00000138686" 0.54
"ENSG00000115415" "ENSG00000006128" 0.53
"ENSG00000287451" "ENSG00000091164" 0.53
"ENSG00000175395" "ENSG00000091164" 0.54
"ENSG00000185634" "ENSG00000136404" 0.51
"ENSG00000156976" "ENSG00000009844" 0.52
"ENSG00000231764" "ENSG00000104093" 0.54
"ENSG00000008277" "ENSG00000110429" 0.54
"ENSG00000138430" "ENSG00000100320" 0.54
"ENSG00000135823" "ENSG00000186106" 0.51
"ENSG00000085231" "ENSG00000125249" 0.54
"ENSG00000169255" "ENSG00000047597" 0.54
"ENSG00000104723" "ENSG00000184381" -0.54
"ENSG00000014641" "ENSG00000132664" 0.53
"ENSG00000163412" "ENSG00000132664" 0.52
"ENSG00000189043" "ENSG00000225792" 0.54
"ENSG00000077152" "ENSG00000270751" 0.52
"ENSG00000231609" "ENSG00000169891" 0.54
"ENSG00000162378" "ENSG00000154582" 0.53
"ENSG00000115419" "ENSG00000151025" 0.53
"ENSG00000156976" "ENSG00000139505" 0.54
"ENSG00000169629" "ENSG00000138430" 0.54
"ENSG00000164346" "ENSG00000186106" 0.52
"ENSG00000117155" "ENSG00000171262" 0.52
"ENSG00000131263" "ENSG00000227906" 0.52
"ENSG00000148400" "ENSG00000269439" 0.53
"ENSG00000205482" "ENSG00000104723" -0.53
"ENSG00000213585" "ENSG00000223496" 0.53
"ENSG00000106701" "ENSG00000070961" 0.53
"ENSG00000221823" "ENSG00000196950" 0.55
"ENSG00000235426" "ENSG00000140497" 0.54
"ENSG00000105983" "ENSG00000130304" -0.53
"ENSG00000104331" "ENSG00000131100" 0.52
"ENSG00000134121" "ENSG00000135002" 0.54
"ENSG00000287022" "ENSG00000106701" 0.52
"ENSG00000196262" "ENSG00000213619" 0.51
"ENSG00000104231" "ENSG00000131966" 0.52
"ENSG00000276418" "ENSG00000177303" -0.51
"ENSG00000280571" "ENSG00000111726" 0.53
"ENSG00000075790" "ENSG00000171204" 0.52
"ENSG00000162378" "ENSG00000165572" 0.52
"ENSG00000151883" "ENSG00000108061" 0.54
"ENSG00000116752" "ENSG00000108946" 0.52
"ENSG00000004766" "ENSG00000149313" 0.55
"ENSG00000178397" "ENSG00000261147" 0.52
"ENSG00000151729" "ENSG00000069345" 0.54
"ENSG00000135823" "ENSG00000108061" 0.53
"ENSG00000104472" "ENSG00000088888" 0.54
"ENSG00000144285" "ENSG00000091164" 0.52
"ENSG00000148925" "ENSG00000165516" 0.54
"ENSG00000198836" "ENSG00000182831" 0.53
"ENSG00000131779" "ENSG00000103160" 0.51
"ENSG00000107719" "ENSG00000153933" -0.51
"ENSG00000143164" "ENSG00000130787" -0.52
"ENSG00000122873" "ENSG00000082397" 0.54
"ENSG00000134121" "ENSG00000168010" -0.52
"ENSG00000108946" "ENSG00000134265" 0.53
"ENSG00000117155" "ENSG00000164506" 0.52
"ENSG00000158195" "ENSG00000146267" -0.54
"ENSG00000065154" "ENSG00000167981" 0.52
"ENSG00000163798" "ENSG00000186310" 0.53
"ENSG00000119862" "ENSG00000180964" 0.52
"ENSG00000214265" "ENSG00000267112" 0.54
"ENSG00000225792" "ENSG00000110218" 0.53
"ENSG00000166503" "ENSG00000073969" 0.54
"ENSG00000116030" "ENSG00000114686" 0.53
"ENSG00000163001" "ENSG00000287242" -0.53
"ENSG00000178567" "ENSG00000165637" 0.54
"ENSG00000137563" "ENSG00000107758" 0.54
"ENSG00000196262" "ENSG00000075790" 0.52
"ENSG00000112146" "ENSG00000198689" 0.53
"ENSG00000103657" "ENSG00000159082" 0.53
"ENSG00000189195" "ENSG00000189367" 0.52
"ENSG00000287451" "ENSG00000173821" -0.53
"ENSG00000178662" "ENSG00000249709" -0.53
"ENSG00000115947" "ENSG00000113595" 0.52
"ENSG00000132313" "ENSG00000164031" 0.53
"ENSG00000270751" "ENSG00000109738" 0.54
"ENSG00000232119" "ENSG00000111052" 0.53
"ENSG00000151553" "ENSG00000272770" 0.53
"ENSG00000248733" "ENSG00000139116" 0.53
"ENSG00000114686" "ENSG00000179841" 0.52
"ENSG00000143158" "ENSG00000163412" 0.53
"ENSG00000085365" "ENSG00000132872" 0.54
"ENSG00000113966" "ENSG00000223442" 0.52
"ENSG00000138138" "ENSG00000173638" -0.53
"ENSG00000260391" "ENSG00000259678" 0.55
"ENSG00000163875" "ENSG00000089818" 0.54
"ENSG00000213585" "ENSG00000280987" 0.54
"ENSG00000137727" "ENSG00000100320" 0.52
"ENSG00000163618" "ENSG00000076928" -0.53
"ENSG00000144867" "ENSG00000132975" 0.53
"ENSG00000152932" "ENSG00000106052" 0.53
"ENSG00000172209" "ENSG00000061794" 0.54
"ENSG00000101843" "ENSG00000122873" 0.54
"ENSG00000142327" "ENSG00000106009" 0.53
"ENSG00000164919" "ENSG00000136404" 0.53
"ENSG00000230612" "ENSG00000119318" 0.53
"ENSG00000250910" "ENSG00000076928" -0.53
"ENSG00000116095" "ENSG00000125249" 0.52
"ENSG00000113595" "ENSG00000164347" 0.51
"ENSG00000136531" "ENSG00000122824" 0.54
"ENSG00000164112" "ENSG00000141367" 0.52
"ENSG00000163281" "ENSG00000236051" 0.53
"ENSG00000272772" "ENSG00000069345" 0.55
"ENSG00000276418" "ENSG00000117906" 0.52
"ENSG00000061918" "ENSG00000249637" -0.55
"ENSG00000164109" "ENSG00000286237" 0.53
"ENSG00000164506" "ENSG00000100106" -0.54
"ENSG00000154144" "ENSG00000107758" 0.54
"ENSG00000115415" "ENSG00000077279" 0.52
"ENSG00000197885" "ENSG00000224746" 0.52
"ENSG00000023572" "ENSG00000069509" 0.52
"ENSG00000182220" "ENSG00000110696" 0.53
"ENSG00000162636" "ENSG00000031081" -0.52
"ENSG00000178662" "ENSG00000165832" 0.56
"ENSG00000154174" "ENSG00000149269" 0.53
"ENSG00000081026" "ENSG00000091157" 0.52
"ENSG00000198780" "ENSG00000112290" 0.51
"ENSG00000138686" "ENSG00000101856" 0.53
"ENSG00000139131" "ENSG00000261188" 0.53
"ENSG00000183775" "ENSG00000140497" -0.53
"ENSG00000128609" "ENSG00000273173" 0.52
"ENSG00000115282" "ENSG00000165832" -0.53
"ENSG00000163001" "ENSG00000261167" 0.53
"ENSG00000136143" "ENSG00000071564" -0.53
"ENSG00000178567" "ENSG00000104365" -0.53
"ENSG00000285542" "ENSG00000164209" 0.53
"ENSG00000134709" "ENSG00000173166" 0.51
"ENSG00000206199" "ENSG00000165355" 0.52
"ENSG00000189043" "ENSG00000259623" 0.53
"ENSG00000131437" "ENSG00000280165" 0.53
"ENSG00000106723" "ENSG00000161558" -0.51
"ENSG00000165169" "ENSG00000108395" 0.54
"ENSG00000145632" "ENSG00000104164" 0.52
"ENSG00000113638" "ENSG00000180336" 0.53
"ENSG00000126215" "ENSG00000108839" 0.52
"ENSG00000155858" "ENSG00000273173" 0.54
"ENSG00000249568" "ENSG00000156735" 0.54
"ENSG00000123983" "ENSG00000173258" 0.52
"ENSG00000225792" "ENSG00000165417" 0.53
"ENSG00000144635" "ENSG00000133703" 0.55
"ENSG00000122873" "ENSG00000099385" -0.54
"ENSG00000122873" "ENSG00000283208" 0.55
"ENSG00000102081" "ENSG00000167005" 0.52
"ENSG00000173852" "ENSG00000275854" 0.52
"ENSG00000162882" "ENSG00000276418" -0.51
"ENSG00000178662" "ENSG00000008086" 0.55
"ENSG00000144635" "ENSG00000138660" 0.55
"ENSG00000075790" "ENSG00000166006" 0.53
"ENSG00000129596" "ENSG00000108395" 0.54
"ENSG00000096092" "ENSG00000171714" 0.51
"ENSG00000169629" "ENSG00000109738" 0.52
"ENSG00000198825" "ENSG00000213424" 0.55
"ENSG00000014641" "ENSG00000253645" 0.52
"ENSG00000116750" "ENSG00000241472" 0.53
"ENSG00000107105" "ENSG00000188467" 0.52
"ENSG00000113558" "ENSG00000135002" 0.53
"ENSG00000018189" "ENSG00000224746" 0.52
"ENSG00000022355" "ENSG00000166913" 0.53
"ENSG00000133083" "ENSG00000076928" -0.53
"ENSG00000073969" "ENSG00000091164" 0.54
"ENSG00000204186" "ENSG00000171033" 0.54
"ENSG00000196950" "ENSG00000087470" 0.54
"ENSG00000248733" "ENSG00000146267" 0.55
"ENSG00000107758" "ENSG00000165886" -0.52
"ENSG00000083720" "ENSG00000173852" 0.53
"ENSG00000233912" "ENSG00000141030" 0.54
"ENSG00000155096" "ENSG00000111726" 0.52
"ENSG00000172465" "ENSG00000259623" 0.53
"ENSG00000233912" "ENSG00000141401" -0.52
"ENSG00000146352" "ENSG00000171033" 0.53
"ENSG00000114573" "ENSG00000013392" 0.55
"ENSG00000143155" "ENSG00000236107" 0.53
"ENSG00000168092" "ENSG00000125868" 0.53
"ENSG00000260391" "ENSG00000155158" 0.53
"ENSG00000109158" "ENSG00000231760" 0.54
"ENSG00000140497" "ENSG00000101224" 0.53
"ENSG00000164506" "ENSG00000286555" -0.53
"ENSG00000205482" "ENSG00000198513" -0.51
"ENSG00000116750" "ENSG00000160801" -0.51
"ENSG00000276418" "ENSG00000164976" -0.51
"ENSG00000285651" "ENSG00000272770" -0.53
"ENSG00000123570" "ENSG00000166006" 0.53
"ENSG00000164506" "ENSG00000058091" 0.55
"ENSG00000109738" "ENSG00000164187" 0.54
"ENSG00000115966" "ENSG00000140497" -0.52
"ENSG00000122873" "ENSG00000166987" -0.54
"ENSG00000179083" "ENSG00000101557" 0.53
"ENSG00000144357" "ENSG00000104388" 0.54
"ENSG00000131437" "ENSG00000100614" 0.53
"ENSG00000075945" "ENSG00000013561" 0.53
"ENSG00000143164" "ENSG00000229325" 0.53
"ENSG00000079785" "ENSG00000111271" -0.54
"ENSG00000231999" "ENSG00000254433" 0.53
"ENSG00000144635" "ENSG00000069329" 0.53
"ENSG00000134108" "ENSG00000233912" 0.54
"ENSG00000155961" "ENSG00000253719" 0.53
"ENSG00000288558" "ENSG00000141378" 0.54
"ENSG00000116030" "ENSG00000185742" 0.52
"ENSG00000138385" "ENSG00000136404" 0.53
"ENSG00000140326" "ENSG00000040531" 0.52
"ENSG00000287456" "ENSG00000069345" 0.54
"ENSG00000131437" "ENSG00000225792" 0.55
"ENSG00000136521" "ENSG00000188467" 0.52
"ENSG00000123091" "ENSG00000138686" 0.54
"ENSG00000123119" "ENSG00000256742" -0.52
"ENSG00000161021" "ENSG00000008277" -0.53
"ENSG00000163536" "ENSG00000255639" 0.54
"ENSG00000113558" "ENSG00000101856" 0.53
"ENSG00000198612" "ENSG00000109133" 0.53
"ENSG00000075089" "ENSG00000263244" 0.51
"ENSG00000109738" "ENSG00000145451" 0.54
"ENSG00000173674" "ENSG00000275854" 0.52
"ENSG00000244161" "ENSG00000149313" -0.53
"ENSG00000256742" "ENSG00000167005" -0.52
"ENSG00000285889" "ENSG00000139131" 0.56
"ENSG00000061918" "ENSG00000106477" 0.54
"ENSG00000164713" "ENSG00000164830" -0.53
"ENSG00000197568" "ENSG00000143158" -0.52
"ENSG00000025156" "ENSG00000005249" 0.53
"ENSG00000085365" "ENSG00000177082" -0.54
"ENSG00000164209" "ENSG00000261098" 0.52
"ENSG00000145526" "ENSG00000011304" -0.51
"ENSG00000255054" "ENSG00000276418" -0.53
"ENSG00000163328" "ENSG00000083720" 0.54
"ENSG00000287451" "ENSG00000101911" 0.53
"ENSG00000273269" "ENSG00000101558" 0.53
"ENSG00000138385" "ENSG00000165678" 0.52
"ENSG00000115966" "ENSG00000186908" 0.54
"ENSG00000146267" "ENSG00000125814" 0.55
"ENSG00000229956" "ENSG00000106537" 0.54
"ENSG00000138095" "ENSG00000180116" 0.53
"ENSG00000134108" "ENSG00000258302" 0.52
"ENSG00000180964" "ENSG00000147669" 0.52
"ENSG00000143164" "ENSG00000106723" 0.53
"ENSG00000178662" "ENSG00000144895" 0.53
"ENSG00000077254" "ENSG00000288558" 0.54
"ENSG00000143155" "ENSG00000232040" 0.55
"ENSG00000231760" "ENSG00000111669" 0.52
"ENSG00000138814" "ENSG00000255082" 0.54
"ENSG00000164985" "ENSG00000137494" 0.52
"ENSG00000186377" "ENSG00000109670" 0.53
"ENSG00000183308" "ENSG00000233932" 0.52
"ENSG00000085365" "ENSG00000122873" 0.56
"ENSG00000106723" "ENSG00000174106" 0.51
"ENSG00000244694" "ENSG00000122873" 0.53
"ENSG00000113387" "ENSG00000269124" -0.51
"ENSG00000114573" "ENSG00000180044" 0.54
"ENSG00000196937" "ENSG00000266969" 0.53
"ENSG00000013561" "ENSG00000075089" 0.51
"ENSG00000082701" "ENSG00000104343" 0.53
"ENSG00000082701" "ENSG00000166484" -0.53
"ENSG00000106853" "ENSG00000119446" 0.52
"ENSG00000260391" "ENSG00000198825" 0.55
"ENSG00000196275" "ENSG00000188352" -0.52
"ENSG00000254433" "ENSG00000102781" 0.55
"ENSG00000151500" "ENSG00000258302" 0.54
"ENSG00000111530" "ENSG00000101654" 0.54
"ENSG00000085365" "ENSG00000259623" 0.55
"ENSG00000173915" "ENSG00000125249" 0.53
"ENSG00000050748" "ENSG00000088812" 0.53
"ENSG00000157214" "ENSG00000259168" 0.52
"ENSG00000231764" "ENSG00000070961" 0.55
"ENSG00000188419" "ENSG00000106993" 0.54
"ENSG00000097007" "ENSG00000134265" -0.55
"ENSG00000107731" "ENSG00000175215" 0.51
"ENSG00000283228" "ENSG00000163281" 0.53
"ENSG00000111790" "ENSG00000165300" 0.52
"ENSG00000285329" "ENSG00000108839" 0.51
"ENSG00000123091" "ENSG00000104643" 0.54
"ENSG00000276418" "ENSG00000134444" 0.55
"ENSG00000186472" "ENSG00000164830" 0.53
"ENSG00000225792" "ENSG00000102401" 0.51
"ENSG00000122756" "ENSG00000129636" -0.54
"ENSG00000145293" "ENSG00000120805" 0.52
"ENSG00000114405" "ENSG00000151917" 0.54
"ENSG00000117155" "ENSG00000089775" 0.52
"ENSG00000065548" "ENSG00000123119" 0.54
"ENSG00000163444" "ENSG00000107758" 0.53
"ENSG00000138385" "ENSG00000198961" 0.54
"ENSG00000274629" "ENSG00000131174" 0.53
"ENSG00000285889" "ENSG00000285582" 0.53
"ENSG00000162639" "ENSG00000258903" 0.54
"ENSG00000123575" "ENSG00000284697" 0.52
"ENSG00000164031" "ENSG00000184381" -0.52
"ENSG00000113638" "ENSG00000125848" 0.53
"ENSG00000254317" "ENSG00000007168" 0.54
"ENSG00000114405" "ENSG00000009844" 0.55
"ENSG00000025156" "ENSG00000276418" 0.55
"ENSG00000286237" "ENSG00000122873" 0.55
"ENSG00000285117" "ENSG00000239672" 0.51
"ENSG00000103769" "ENSG00000187792" -0.53
"ENSG00000234497" "ENSG00000076928" -0.53
"ENSG00000164830" "ENSG00000134343" 0.52
"ENSG00000178662" "ENSG00000174428" -0.55
"ENSG00000165678" "ENSG00000257434" 0.54
"ENSG00000172239" "ENSG00000125249" 0.53
"ENSG00000213204" "ENSG00000147650" 0.52
"ENSG00000178105" "ENSG00000100083" -0.52
"ENSG00000142798" "ENSG00000088888" 0.53
"ENSG00000138430" "ENSG00000166167" 0.53
"ENSG00000254433" "ENSG00000166226" 0.54
"ENSG00000183023" "ENSG00000258677" 0.53
"ENSG00000136205" "ENSG00000091157" -0.55
"ENSG00000162852" "ENSG00000166503" 0.51
"ENSG00000023228" "ENSG00000253719" 0.52
"ENSG00000083720" "ENSG00000175073" 0.52
"ENSG00000164129" "ENSG00000214265" 0.54
"ENSG00000163875" "ENSG00000131263" 0.53
"ENSG00000155961" "ENSG00000139112" 0.53
"ENSG00000123983" "ENSG00000085415" 0.52
"ENSG00000003393" "ENSG00000197969" 0.53
"ENSG00000165169" "ENSG00000069345" 0.55
"ENSG00000164506" "ENSG00000176531" -0.53
"ENSG00000225792" "ENSG00000137822" 0.54
"ENSG00000198961" "ENSG00000260281" 0.56
"ENSG00000065029" "ENSG00000100744" -0.51
"ENSG00000013392" "ENSG00000165678" 0.53
"ENSG00000138641" "ENSG00000104957" -0.52
"ENSG00000158301" "ENSG00000111669" 0.54
"ENSG00000196950" "ENSG00000254317" 0.54
"ENSG00000144746" "ENSG00000122873" 0.53
"ENSG00000270751" "ENSG00000269699" 0.53
"ENSG00000142875" "ENSG00000120437" 0.54
"ENSG00000113638" "ENSG00000166006" 0.52
"ENSG00000109270" "ENSG00000131966" 0.52
"ENSG00000077152" "ENSG00000101654" 0.53
"ENSG00000082701" "ENSG00000164253" 0.52
"ENSG00000136531" "ENSG00000184845" 0.52
"ENSG00000138430" "ENSG00000109670" 0.55
"ENSG00000078668" "ENSG00000139131" 0.56
"ENSG00000288698" "ENSG00000070961" 0.53
"ENSG00000142875" "ENSG00000240857" 0.53
"ENSG00000188352" "ENSG00000140987" -0.52
"ENSG00000111912" "ENSG00000148925" 0.52
"ENSG00000181061" "ENSG00000147669" 0.53
"ENSG00000151789" "ENSG00000223802" -0.51
"ENSG00000081026" "ENSG00000153956" 0.51
"ENSG00000138430" "ENSG00000157680" 0.55
"ENSG00000145362" "ENSG00000111726" 0.53
"ENSG00000119801" "ENSG00000258636" 0.53
"ENSG00000113327" "ENSG00000023734" 0.53
"ENSG00000158985" "ENSG00000254433" 0.55
"ENSG00000109180" "ENSG00000165169" 0.53
"ENSG00000115419" "ENSG00000109270" 0.52
"ENSG00000160131" "ENSG00000165637" 0.52
"ENSG00000144867" "ENSG00000164112" 0.54
"ENSG00000137076" "ENSG00000138190" -0.51
"ENSG00000125249" "ENSG00000276649" -0.52
"ENSG00000104660" "ENSG00000104164" 0.52
"ENSG00000178397" "ENSG00000132872" 0.53
"ENSG00000164050" "ENSG00000004975" 0.52
"ENSG00000106299" "ENSG00000166681" 0.5
"ENSG00000122873" "ENSG00000206418" 0.54
"ENSG00000136521" "ENSG00000104738" 0.52
"ENSG00000104388" "ENSG00000161664" -0.53
"ENSG00000138663" "ENSG00000047597" 0.54
"ENSG00000138641" "ENSG00000164985" 0.53
"ENSG00000165832" "ENSG00000105486" -0.51
"ENSG00000148572" "ENSG00000137876" 0.52
"ENSG00000129682" "ENSG00000140650" -0.53
"ENSG00000182916" "ENSG00000133731" 0.52
"ENSG00000196937" "ENSG00000214353" -0.51
"ENSG00000237990" "ENSG00000120251" 0.53
"ENSG00000285830" "ENSG00000100554" 0.55
"ENSG00000109180" "ENSG00000231760" 0.54
"ENSG00000169871" "ENSG00000276418" -0.51
"ENSG00000136830" "ENSG00000088888" 0.53
"ENSG00000115966" "ENSG00000163281" 0.53
"ENSG00000273269" "ENSG00000041357" 0.53
"ENSG00000144895" "ENSG00000103769" 0.54
"ENSG00000225792" "ENSG00000126947" 0.54
"ENSG00000229956" "ENSG00000175471" 0.52
"ENSG00000134709" "ENSG00000180891" -0.52
"ENSG00000134121" "ENSG00000124787" 0.51
"ENSG00000162636" "ENSG00000172795" 0.53
"ENSG00000116106" "ENSG00000145216" 0.53
"ENSG00000183023" "ENSG00000152402" 0.52
"ENSG00000148688" "ENSG00000136143" 0.54
"ENSG00000272772" "ENSG00000054611" -0.53
"ENSG00000136003" "ENSG00000269699" 0.51
"ENSG00000106299" "ENSG00000136143" 0.54
"ENSG00000240553" "ENSG00000231760" 0.53
"ENSG00000155970" "ENSG00000107518" 0.52
"ENSG00000131263" "ENSG00000111271" -0.51
"ENSG00000153208" "ENSG00000186310" -0.52
"ENSG00000008869" "ENSG00000254433" 0.54
"ENSG00000004897" "ENSG00000105397" -0.51
"ENSG00000172795" "ENSG00000164985" 0.54
"ENSG00000106853" "ENSG00000267112" 0.53
"ENSG00000232040" "ENSG00000089159" -0.53
"ENSG00000132975" "ENSG00000023516" 0.52
"ENSG00000107758" "ENSG00000166006" 0.53
"ENSG00000117153" "ENSG00000233912" 0.53
"ENSG00000186106" "ENSG00000174405" 0.53
"ENSG00000106052" "ENSG00000065154" 0.53
"ENSG00000152382" "ENSG00000122873" 0.54
"ENSG00000164114" "ENSG00000258048" 0.53
"ENSG00000174840" "ENSG00000087448" 0.51
"ENSG00000106009" "ENSG00000130304" 0.52
"ENSG00000173692" "ENSG00000107758" 0.52
"ENSG00000148925" "ENSG00000139800" -0.52
"ENSG00000128683" "ENSG00000120265" 0.53
"ENSG00000142875" "ENSG00000230612" 0.55
"ENSG00000082556" "ENSG00000133703" 0.52
"ENSG00000148925" "ENSG00000160298" -0.54
"ENSG00000132294" "ENSG00000267112" 0.52
"ENSG00000114405" "ENSG00000204271" 0.52
"ENSG00000198780" "ENSG00000287949" 0.52
"ENSG00000169018" "ENSG00000069329" 0.54
"ENSG00000198612" "ENSG00000153037" 0.53
"ENSG00000169085" "ENSG00000139112" 0.51
"ENSG00000075303" "ENSG00000225434" 0.52
"ENSG00000128609" "ENSG00000229047" 0.52
"ENSG00000151247" "ENSG00000123562" 0.52
"ENSG00000156136" "ENSG00000155304" 0.52
"ENSG00000136531" "ENSG00000243646" -0.53
"ENSG00000071564" "ENSG00000198440" -0.53
"ENSG00000126947" "ENSG00000168092" 0.52
"ENSG00000061676" "ENSG00000100934" 0.55
"ENSG00000135968" "ENSG00000083720" 0.53
"ENSG00000134121" "ENSG00000124570" -0.52
"ENSG00000082701" "ENSG00000175482" -0.54
"ENSG00000142327" "ENSG00000088881" 0.51
"ENSG00000115318" "ENSG00000115947" -0.52
"ENSG00000144285" "ENSG00000108094" 0.52
"ENSG00000111647" "ENSG00000133083" 0.52
"ENSG00000143842" "ENSG00000257433" 0.51
"ENSG00000182836" "ENSG00000164506" 0.53
"ENSG00000187144" "ENSG00000110047" 0.54
"ENSG00000117155" "ENSG00000155330" 0.51
"ENSG00000102471" "ENSG00000140395" 0.53
"ENSG00000013392" "ENSG00000146386" 0.53
"ENSG00000132781" "ENSG00000158560" -0.53
"ENSG00000122644" "ENSG00000122873" 0.54
"ENSG00000164109" "ENSG00000225921" 0.51
"ENSG00000139180" "ENSG00000087448" 0.53
"ENSG00000180964" "ENSG00000165678" 0.54
"ENSG00000108061" "ENSG00000161558" -0.54
"ENSG00000085433" "ENSG00000131626" -0.53
"ENSG00000143164" "ENSG00000250349" 0.53
"ENSG00000085365" "ENSG00000108061" 0.55
"ENSG00000273275" "ENSG00000260391" 0.55
"ENSG00000189367" "ENSG00000141425" 0.53
"ENSG00000109133" "ENSG00000186310" 0.54
"ENSG00000198836" "ENSG00000137821" 0.52
"ENSG00000165264" "ENSG00000103769" 0.51
"ENSG00000163536" "ENSG00000125868" 0.52
"ENSG00000164109" "ENSG00000104365" -0.52
"ENSG00000077254" "ENSG00000140650" -0.54
"ENSG00000143951" "ENSG00000105329" -0.54
"ENSG00000109180" "ENSG00000015479" 0.55
"ENSG00000132781" "ENSG00000147650" -0.52
